Bacteria,NP_Synthesis,drug,Drug_class_drug_bank,Drug_dose,NP_concentration,NP size_avg,shape,method,ZOI_drug,ZOI_NP,ZOI_drug_NP,fold_increase_in_antibacterial_activity (%),MDR_check,Tax_id,gram,biosafety_level,isolated_from,chemID,smiles,MolWt,MolLogP,NumHAcceptors,NumHDonors,TPSA,cal_logs,cal_pka_acidic,cal_pka_basic,cal_number_of_rings,cal_rule_of_five
Staphylococcus aureus,green_synthesis from fungus  Aspergillus flavus,Ciprofloxacin,"
Quinolines and derivatives",10.0,100,21.0,spherical,disc_diffusion,28.0,16.0,0.5349524312372316,0.07,0,['1280'],1.0,2.0,skin,CHEMBL8,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,331.34700000000004,1.5833,5.0,2.0,74.57,-2.4,5.76,8.68,4.0,1.0
Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Ampicillin,Lactams,500.0,30,13.5,nanorods and triangles,disc_diffusion,29.0,,0.7873252581616249,0.0,0,['562'],0.0,2.0,urine,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,-2.8,3.24,7.44,3.0,1.0
Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Cefixime,Lactams,5.0,10,22.5,spherical,disc_diffusion,29.0,,0.7885484962038759,0.0,0,['1280'],1.0,2.0,skin,CHEMBL1541,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,453.45800000000014,-0.5447999999999991,10.0,4.0,184.51,-3.6,3.45,2.92,3.0,1.0
Staphylococcus aureus,green_synthesis from fungus  Phytophthora infestans,Tetracycline,Tetracyclines,,,,spherical,disc_diffusion,18.0,17.0,0.6722214584081216,,0,['1280'],1.0,2.0,skin,CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.44000000000017,-0.21439999999999837,9.0,6.0,181.61999999999998,-2.5,-2.2,8.24,4.0,0.0
Escherichia coli,green_synthesis  using fungus Trichoderma,Chloramphenicol,Benzene and substituted derivatives,10.0,10,13.0,spherical,disc_diffusion,22.0,,0.8430150531879073,0.2727,0,['562'],0.0,2.0,urine,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Escherichia coli,green_synthesis from fungus Trichoderma viride,Chloramphenicol,Benzene and substituted derivatives,10.0,,18.0,spherical,disc_diffusion,22.0,,0.8430150531879073,0.2727,0,['562'],0.0,2.0,urine,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Escherichia coli,green_synthesis from fungus  Phytophthora infestans,Cefazolin,Lactams,,,,spherical,disc_diffusion,22.0,20.0,0.6541750144399243,,0,['562'],0.0,2.0,urine,CHEMBL1435,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,454.5190000000002,-0.6360799999999995,12.0,2.0,156.08999999999997,-3.0,3.03,0.26,4.0,1.0
Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,Doxycycline,Tetracyclines,500.0,30,13.5,nanorods and triangles,disc_diffusion,28.0,,0.7873252581616249,0.0,0,['670'],0.0,2.0,water,CHEMBL1200699,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O,462.4550000000002,-1.1722999999999981,9.0,6.0,213.12,-2.8,3.27,8.33,4.0,0.0
Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30,13.5,nanorods and triangles,disc_diffusion,28.0,,0.7873252581616249,0.0,0,['488'],0.0,2.0,sputum,CHEMBL372795,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,581.5800000000005,-8.161100000000008,15.0,12.0,336.43000000000006,-1.7,11.09,11.6,3.0,0.0
Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Carbenicillin,Carboxylic acids and derivatives,100.0,10,22.5,spherical,disc_diffusion,28.0,,0.7885484962038759,0.0,0,['1280'],1.0,2.0,skin,CHEMBL1214,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,378.4060000000001,0.4864999999999999,5.0,3.0,124.01,-3.0,3.11,-6.3,3.0,1.0
Escherichia coli,green_synthesis by Klebsiella pneumoniae,Cefixime,Lactams,5.0,10,22.5,spherical,disc_diffusion,28.0,,0.7873252581616249,0.0,0,['562'],0.0,2.0,urine,CHEMBL1541,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,453.45800000000014,-0.5447999999999991,10.0,4.0,184.51,-3.6,3.45,2.92,3.0,1.0
Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Ampicillin,Lactams,500.0,30,13.5,nanorods and triangles,disc_diffusion,20.0,,1.0405774168318354,0.8,0,,,,,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,-2.8,3.24,7.44,3.0,1.0
Pseudomonas aeruginosa,green_synthesis from fungus  Phytophthora infestans,Tetracycline,Tetracyclines,,,,spherical,disc_diffusion,20.0,13.0,0.6722214584081216,,0,['287'],0.0,2.0,soil,CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.44000000000017,-0.21439999999999837,9.0,6.0,181.61999999999998,-2.5,-2.2,8.24,4.0,0.0
Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30,13.5,nanorods and triangles,disc_diffusion,25.0,,0.8343146022311133,0.2,0,['488'],0.0,2.0,sputum,CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,1.785600000000004,14.0,5.0,193.91,-3.2,12.44,8.38,3.0,0.0
Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Ampicillin,Lactams,500.0,30,13.5,nanorods and triangles,disc_diffusion,27.0,,0.7873252581616249,0.0,0,['618'],0.0,1.0,soil,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,-2.8,3.24,7.44,3.0,1.0
Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,Gentamicin,Aminoglycosides,500.0,30,13.5,nanorods and triangles,disc_diffusion,27.0,,0.7873252581616249,0.0,0,['287'],0.0,2.0,soil,CHEMBL463809,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)NC)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,477.60300000000035,-3.327499999999995,12.0,8.0,199.73,-1.6,12.55,10.12,9.0,0.0
Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Tetracycline,Tetracyclines,500.0,30,13.5,nanorods and triangles,disc_diffusion,27.0,,0.7861951286192609,0.0,0,['562'],0.0,2.0,urine,CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.44000000000017,-0.21439999999999837,9.0,6.0,181.61999999999998,-2.5,-2.2,8.24,4.0,0.0
Escherichia coli,green_synthesis by Klebsiella pneumoniae,Amikacin,"
Organooxygen compounds",30.0,10,22.5,spherical,disc_diffusion,27.0,,0.7873252581616249,0.0,0,['562'],0.0,2.0,urine,CHEMBL177,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,585.6080000000002,-8.424200000000015,17.0,13.0,331.93999999999994,-1.1,12.1,9.79,3.0,0.0
Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,Amikacin,"
Organooxygen compounds",500.0,30,13.5,nanorods and triangles,disc_diffusion,20.0,,1.043036432140838,0.7,0,['488'],0.0,2.0,sputum,CHEMBL177,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,585.6080000000002,-8.424200000000015,17.0,13.0,331.93999999999994,-1.1,12.1,9.79,3.0,0.0
Staphylococcus aureus,green_synthesis from fungus  Phytophthora infestans,Gentamicin,Aminoglycosides,,,,spherical,disc_diffusion,23.0,13.0,0.6671545245738502,,0,['1280'],1.0,2.0,skin,CHEMBL463809,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)NC)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,477.60300000000035,-3.327499999999995,12.0,8.0,199.73,-1.6,12.55,10.12,9.0,0.0
Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,Phenol ethers,500.0,30,13.5,nanorods and triangles,disc_diffusion,25.0,,0.8138816188813032,0.1,0,['488'],0.0,2.0,sputum,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.32300000000004,1.2575999999999998,7.0,2.0,105.51,-2.7,17.33,7.16,2.0,1.0
Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Chloramphenicol,Benzene and substituted derivatives,500.0,30,13.5,nanorods and triangles,disc_diffusion,26.0,,0.7834392742215933,0.0,0,['562'],0.0,2.0,urine,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Gentamicin,Aminoglycosides,500.0,30,13.5,nanorods and triangles,disc_diffusion,26.0,,0.7873252581616249,0.0,0,['618'],0.0,1.0,soil,CHEMBL463809,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)NC)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,477.60300000000035,-3.327499999999995,12.0,8.0,199.73,-1.6,12.55,10.12,9.0,0.0
Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30,13.5,nanorods and triangles,disc_diffusion,26.0,,0.7873252581616249,0.0,0,['488'],0.0,2.0,sputum,CHEMBL1384,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,484.50300000000016,-7.2914000000000065,15.0,11.0,282.61000000000007,-0.72,12.11,9.75,3.0,0.0
Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30,13.5,nanorods and triangles,disc_diffusion,26.0,,0.7873252581616249,0.0,0,['618'],0.0,1.0,soil,CHEMBL1384,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,484.50300000000016,-7.2914000000000065,15.0,11.0,282.61000000000007,-0.72,12.11,9.75,3.0,0.0
Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,Piperacillin,Carboxylic acids and derivatives,500.0,30,13.5,nanorods and triangles,disc_diffusion,26.0,,0.7873252581616249,0.0,0,['287'],0.0,2.0,soil,CHEMBL702,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,517.5640000000003,-0.24029999999999685,7.0,3.0,156.43,-3.6,3.49,-4.3,4.0,0.0
Escherichia coli,green_synthesis by Klebsiella pneumoniae,Carbenicillin,Carboxylic acids and derivatives,100.0,10,22.5,spherical,disc_diffusion,26.0,,0.7873252581616249,0.0,0,['562'],0.0,2.0,urine,CHEMBL1214,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,378.4060000000001,0.4864999999999999,5.0,3.0,124.01,-3.0,3.11,-6.3,3.0,1.0
Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30,13.5,nanorods and triangles,disc_diffusion,7.0,,0.8185965042896926,,0,['562'],0.0,2.0,urine,CHEMBL372795,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,581.5800000000005,-8.161100000000008,15.0,12.0,336.43000000000006,-1.7,11.09,11.6,3.0,0.0
Salmonella  typhi,green_synthesis  by Bacillus sp.,Levofloxacin,"
Quinolines and derivatives",5.0,10,28.0,spherical,disc_diffusion,20.0,13.0,0.773666319413978,0.56,0,,,,,CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,361.37300000000005,1.5439999999999998,6.0,1.0,75.00999999999999,-2.4,5.45,6.2,4.0,1.0
Bacillus spp.        ,green_synthesis from fungus  Aspergillus flavus,Imipenem,Lactams,,100,21.0,spherical,disc_diffusion,21.0,15.0,0.6748627653883537,0.42,0,,,,,CHEMBL148,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,299.35200000000003,-0.17602999999999924,5.0,4.0,113.72,-2.6,3.63,10.88,2.0,1.0
Klebsiella pneumoniae,green_synthesis from fungus  Aspergillus flavus,Gentamicin,Aminoglycosides,10.0,100,21.0,spherical,disc_diffusion,22.0,14.0,0.5852401663444722,0.29,0,['573'],0.0,2.0,respiratory tract,CHEMBL463809,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)NC)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,477.60300000000035,-3.327499999999995,12.0,8.0,199.73,-1.6,12.55,10.12,9.0,0.0
Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,Chloramphenicol,Benzene and substituted derivatives,500.0,30,13.5,nanorods and triangles,disc_diffusion,23.0,,0.8332179483861151,0.2,0,['198620'],0.0,1.0,soil,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Staphylococcus aureus,green_synthesis from fungus  Aspergillus flavus,Imipenem,Lactams,,100,21.0,spherical,disc_diffusion,23.0,16.0,0.5636867894510048,0.18,0,['1280'],1.0,2.0,skin,CHEMBL148,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,299.35200000000003,-0.17602999999999924,5.0,4.0,113.72,-2.6,3.63,10.88,2.0,1.0
Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftazidime,Lactams,500.0,30,13.5,nanorods and triangles,disc_diffusion,24.0,,0.8165242143567633,0.1,0,['618'],0.0,1.0,soil,CHEMBL44354,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,546.5870000000002,-1.2991999999999946,11.0,3.0,191.22,-5.0,2.77,4.26,4.0,0.0
Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,Vancomycin,Carboxylic acids and derivatives,500.0,30,13.5,nanorods and triangles,disc_diffusion,24.0,,0.8050808872131577,0.0,0,['1423'],1.0,1.0,soil,CHEMBL262777,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,0.10620000000000512,25.0,19.0,530.4900000000002,-3.8,2.99,9.93,10.0,0.0
Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,Vancomycin,Carboxylic acids and derivatives,500.0,30,13.5,nanorods and triangles,disc_diffusion,24.0,,0.8188538540408106,0.1,0,['488'],0.0,2.0,sputum,CHEMBL262777,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,0.10620000000000512,25.0,19.0,530.4900000000002,-3.8,2.99,9.93,10.0,0.0
Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Cefotaxime,Lactams,500.0,30,13.5,nanorods and triangles,disc_diffusion,25.0,,0.7873252581616249,0.0,0,['618'],0.0,1.0,soil,CHEMBL1010,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+],477.45600000000013,-4.953199999999996,12.0,2.0,176.34000000000003,-3.5,3.18,4.15,3.0,1.0
Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Faropenem,Carboxylic acids and derivatives,500.0,30,13.5,nanorods and triangles,disc_diffusion,25.0,,0.7873252581616249,0.0,0,['727'],0.0,2.0,respiratory tract,CHEMBL556262,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,285.32099999999997,0.3736999999999999,5.0,2.0,87.07000000000001,-1.3,4.16,-2.8,3.0,1.0
Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Faropenem,Carboxylic acids and derivatives,500.0,30,13.5,nanorods and triangles,disc_diffusion,25.0,,0.7873252581616249,0.0,0,['618'],0.0,1.0,soil,CHEMBL556262,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,285.32099999999997,0.3736999999999999,5.0,2.0,87.07000000000001,-1.3,4.16,-2.8,3.0,1.0
Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Tetracycline,Tetracyclines,500.0,30,13.5,nanorods and triangles,disc_diffusion,25.0,,0.7861951286192609,0.0,0,['727'],0.0,2.0,respiratory tract,CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.44000000000017,-0.21439999999999837,9.0,6.0,181.61999999999998,-2.5,-2.2,8.24,4.0,0.0
Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Tetracycline,Tetracyclines,500.0,30,13.5,nanorods and triangles,disc_diffusion,25.0,,0.7898208585946719,0.0,0,['1280'],1.0,2.0,skin,CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.44000000000017,-0.21439999999999837,9.0,6.0,181.61999999999998,-2.5,-2.2,8.24,4.0,0.0
Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,Tetracycline,Tetracyclines,500.0,30,13.5,nanorods and triangles,disc_diffusion,25.0,,0.7861951286192609,0.0,0,['670'],0.0,2.0,water,CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.44000000000017,-0.21439999999999837,9.0,6.0,181.61999999999998,-2.5,-2.2,8.24,4.0,0.0
Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Nitrofurantoin,Azolidines,300.0,10,22.5,spherical,disc_diffusion,25.0,,0.7885484962038759,0.0,0,['1280'],1.0,2.0,skin,CHEMBL572,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,238.15899999999996,0.07349999999999995,6.0,1.0,118.05000000000001,-2.8,8.23,-2.2,2.0,1.0
Escherichia coli,green_synthesis by Klebsiella pneumoniae,Nalidixic acid,"
Diazanaphthalenes",30.0,10,22.5,spherical,disc_diffusion,25.0,,0.7834392742215933,0.0,0,['562'],0.0,2.0,urine,CHEMBL5,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,232.23899999999998,1.4230200000000002,4.0,1.0,72.19,-2.0,5.95,4.68,2.0,1.0
Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Nalidixic acid,"
Diazanaphthalenes",30.0,10,22.5,spherical,disc_diffusion,25.0,,0.790120354363304,0.0,0,['1280'],1.0,2.0,skin,CHEMBL5,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,232.23899999999998,1.4230200000000002,4.0,1.0,72.19,-2.0,5.95,4.68,2.0,1.0
Escherichia coli,green_synthesis by Klebsiella pneumoniae,Tetracycline,Tetracyclines,25.0,10,22.5,spherical,disc_diffusion,25.0,,0.7861951286192609,0.0,0,['562'],0.0,2.0,urine,CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.44000000000017,-0.21439999999999837,9.0,6.0,181.61999999999998,-2.5,-2.2,8.24,4.0,0.0
Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Tetracycline,Tetracyclines,25.0,10,22.5,spherical,disc_diffusion,25.0,,0.7898208585946719,0.0,0,['1280'],1.0,2.0,skin,CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.44000000000017,-0.21439999999999837,9.0,6.0,181.61999999999998,-2.5,-2.2,8.24,4.0,0.0
Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Gentamicin,Aminoglycosides,10.0,10,22.5,spherical,disc_diffusion,25.0,,0.7885484962038759,0.0,0,['1280'],1.0,2.0,skin,CHEMBL463809,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)NC)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,477.60300000000035,-3.327499999999995,12.0,8.0,199.73,-1.6,12.55,10.12,9.0,0.0
Staphylococcus epidermidis,green_synthesis  by Bacillus sp.,Fusidic acid,"
Steroids and steroid derivatives",30.0,10,28.0,spherical,disc_diffusion,25.0,15.0,0.5290558731879121,0.0,0,['1282'],1.0,2.0,nose,CHEMBL374975,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,516.7190000000004,5.6661000000000055,5.0,3.0,104.06000000000002,-5.0,4.46,-0.2,4.0,0.0
Escherichia coli,green_synthesis from fungus  Phytophthora infestans,Mupirocin,Fatty Acyls,,,,spherical,disc_diffusion,0.0,21.0,0.20816657741706454,,1,['562'],0.0,2.0,urine,CHEMBL719,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,500.62900000000013,2.5925000000000016,8.0,4.0,146.05,-4.3,4.83,-2.7,2.0,0.0
Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Penicillin,Carboxylic acids and derivatives,500.0,30,13.5,nanorods and triangles,disc_diffusion,18.0,,1.0405774168318354,0.8,0,,,,,CHEMBL1223,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],372.4870000000001,-3.4698999999999973,5.0,1.0,89.54,-2.9,3.39,-4.9,3.0,1.0
Bacillus spp.        ,green_synthesis from fungus  Aspergillus flavus,Gentamicin,Aminoglycosides,10.0,100,21.0,spherical,disc_diffusion,21.0,15.0,0.5852401663444722,0.31,0,,,,,CHEMBL463809,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)NC)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,477.60300000000035,-3.327499999999995,12.0,8.0,199.73,-1.6,12.55,10.12,9.0,0.0
Klebsiella pneumoniae,green_synthesis from fungus  Aspergillus flavus,Imipenem,Lactams,,100,21.0,spherical,disc_diffusion,21.0,14.0,0.5722606562105461,0.31,0,['573'],0.0,2.0,respiratory tract,CHEMBL148,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,299.35200000000003,-0.17602999999999924,5.0,4.0,113.72,-2.6,3.63,10.88,2.0,1.0
Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Chloramphenicol,Benzene and substituted derivatives,500.0,30,13.5,nanorods and triangles,disc_diffusion,22.0,,0.8332179483861151,0.2,0,,,,,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
